path	sentence
clips\07666.mp3	是否感謝我幫你解決債務問題
clips\07667.mp3	今天我來找你商量
clips\07668.mp3	關於素帆的契約是否能夠取消
clips\07669.mp3	我覺得你做人太天真了
clips\07670.mp3	難怪你只是討海人
clips\07671.mp3	樹根兄，你真認為這盒水果
clips\07672.mp3	能夠換回女兒嗎
clips\07673.mp3	我會想盡辦法快點還你三百萬
clips\07674.mp3	就是不要我女兒去舞廳上班
clips\07675.mp3	樹根，我告訴你
clips\07676.mp3	三百萬不是小數目
clips\07677.mp3	你要怎麼還
clips\07678.mp3	靠捕魚還是賣蚵仔呢
clips\07679.mp3	反正我會籌錢還你就對了
clips\07680.mp3	我要告訴你一句話
clips\07681.mp3	職業不分貴賤
clips\07682.mp3	這個社會就是靠錢做人
clips\07683.mp3	素帆一天到晚在海邊
clips\07684.mp3	但是我樹根不可能出賣女兒
clips\07685.mp3	你以為這樣是疼愛女兒
clips\07686.mp3	你根本不為她設想
clips\07687.mp3	好，我問你
clips\07688.mp3	忍心看女兒一輩子跟著你
clips\07689.mp3	在一旁賣魚、捕破網嗎
clips\07690.mp3	過陣子我會讓她做正當工作
clips\07691.mp3	我們要面對現實
clips\07692.mp3	連博士都找不到工作了
clips\07693.mp3	聽說素帆連大學都沒讀過
clips\07694.mp3	這種人要如何找工作呢
clips\07695.mp3	樹根，我是好心
clips\07696.mp3	覺得她條件不錯
clips\07697.mp3	趁年輕好好栽培她
clips\07698.mp3	有錢要什麼有什麼
clips\07699.mp3	素帆是個清白的女孩
clips\07700.mp3	你怎麼可以逼她去舞廳上班
clips\07701.mp3	我知道你女兒很正經
clips\07702.mp3	舞廳客人最喜歡這種人
clips\07703.mp3	你很快就能夠還我錢了
clips\07704.mp3	我剛才不是告訴你了
clips\07705.mp3	一切都是為你女兒設想
clips\07706.mp3	樹根，你是我的好朋友
clips\07707.mp3	我不想看你一家人
clips\07708.mp3	跟著你過苦日子，知道嗎
clips\07709.mp3	我是一個民意代表
clips\07710.mp3	滿腦子想的是什麼，你知道嗎
clips\07711.mp3	為民服務，你知道嗎
clips\07712.mp3	那份契約我樹根不承認
clips\07713.mp3	樹根兄，白紙黑字
clips\07714.mp3	我就把契約還給你
clips\07715.mp3	你做人怎麼這麼惡劣
clips\07716.mp3	樹根，我最懂的就是人情世故
clips\07717.mp3	一定說到做到
clips\07718.mp3	大嫂是否叫我協調債務問題
clips\07719.mp3	你女兒為了找工作
clips\07720.mp3	我馬上安排會計的工作
clips\07721.mp3	樹根，我都照做了
clips\07722.mp3	你現在還敢登堂入室罵我
clips\07723.mp3	這有道理嗎
clips\07724.mp3	張五常，你真是小人
clips\07725.mp3	我一定檢舉你開不法舞廳
clips\07726.mp3	好啊，你去檢舉啊
clips\07727.mp3	你報警來抓啊
clips\07728.mp3	反正舞廳又沒有登記我的名字
clips\07729.mp3	好了，今天到此為止
clips\07730.mp3	今天不管你罵我或怎麼樣
clips\07731.mp3	裝潢看來不錯
clips\07732.mp3	但才兩房一廳
clips\07733.mp3	就開到一千八百萬啊
clips\07734.mp3	一千五百萬看他要不要
clips\07735.mp3	也得跟我先生商量
clips\07736.mp3	我們再連絡
clips\07737.mp3	這間房子才剛重新裝潢不久
clips\07738.mp3	淑惠，現在台北房價這麼高
clips\07739.mp3	妳真打算在台北買房子嗎
clips\07740.mp3	你當我開玩笑嗎
clips\07741.mp3	否則不知道你又要猶豫多少
clips\07742.mp3	我們賣土地還有一筆錢
clips\07743.mp3	剩下的就向銀行貸款
clips\07744.mp3	勝吉幫你安排的工作薪水不錯
clips\07745.mp3	有這份財力證明向銀行貸款
clips\07746.mp3	阿姨去哪裡了
clips\07747.mp3	上台北喝喜酒
clips\07748.mp3	阿姨主要去看家昌
clips\07749.mp3	爸怕家昌看到他會有壓力
clips\07750.mp3	有什麼好大驚小怪的
clips\07751.mp3	對啊，你反應怎麼這麼大
clips\07752.mp3	沒有，去台北路途遙遠
clips\07753.mp3	你阿姨又不是不曾外出過
clips\07754.mp3	去年跟她一些年輕時的姐妹淘
clips\07755.mp3	家昌說得很好聽
clips\07756.mp3	免得讓我看了生氣
clips\07757.mp3	趕車緊張，忘了打
clips\07758.mp3	也沒有緊張成這樣
clips\07759.mp3	不必了，人家在上班
clips\07760.mp3	忙到跟我吃頓飯的時間都沒有
clips\07761.mp3	要他在台北認真做
clips\07762.mp3	不要讓家人擔心
clips\07763.mp3	家裡誰會擔心
clips\07764.mp3	我比較擔心親家的女兒惠如
clips\07765.mp3	一個女孩子收拾行李
clips\07766.mp3	如果家昌不好好照顧人家
clips\07767.mp3	紅蝦馬上又跑來家裡
clips\07768.mp3	對我們直跳腳
clips\07769.mp3	雖然惠如告訴父母
clips\07770.mp3	是因為家昌在台北的關係
clips\07771.mp3	這件事我們推卸不了責任
clips\07772.mp3	爸，惠如是一個很聰明
clips\07773.mp3	她知道在南部沒有發展
clips\07774.mp3	才會到台北找出路的
clips\07775.mp3	我們要祝福她
clips\07776.mp3	惠如從小就乖巧、孝順
clips\07777.mp3	我想親家母心裡一定很不捨
clips\07778.mp3	為人子女孝順是應該的
clips\07779.mp3	但孝順的方式很多種
clips\07780.mp3	不只是守在父母身邊才叫孝順
clips\07781.mp3	如果兒女有能力讓父母有光采
clips\07782.mp3	爸，你說對吧
clips\07783.mp3	家龍，爸也贊成我的看法啊
clips\07784.mp3	現今社會很現實
clips\07785.mp3	很快就被淘汰了
clips\07786.mp3	我趕快去煮晚餐
clips\07787.mp3	我們媳婦果真適合當老師
clips\07788.mp3	教我們為人處世的道理
clips\07789.mp3	雙車，淑惠剛才這麼說也沒錯
clips\07790.mp3	你也知道淑惠的個性比較直
clips\07791.mp3	我是覺得感慨
clips\07792.mp3	雙車，上台北一趟一直走
clips\07793.mp3	麻煩你幫我去房間拿藥布
clips\07794.mp3	家龍，看到沒有
clips\07795.mp3	家龍，家昌的狀況
clips\07796.mp3	你是不是早知道了
clips\07797.mp3	不需要隱瞞
clips\07798.mp3	才知道家昌在酒店作菜
clips\07799.mp3	早就該告訴我了
clips\07800.mp3	我不知道家昌在台北過得這樣
clips\07801.mp3	就不贊成惠如到台北找他
clips\07802.mp3	你知道親家母來家裡的時候
clips\07803.mp3	家昌絕不會讓惠如吃苦
clips\07804.mp3	家昌還教惠如說謊
clips\07805.mp3	騙我他在大飯店當主廚
clips\07806.mp3	親家跟親家母
clips\07807.mp3	絕不能夠讓親家母知道
clips\07808.mp3	知道的話屋頂都掀了
clips\07809.mp3	他的個性我最了解才對
clips\07810.mp3	他愛面子、有野心
clips\07811.mp3	都報喜不報憂
clips\07812.mp3	阿姨，不能怪妳
clips\07813.mp3	如果時間到了遇到一個機會
clips\07814.mp3	一樣能夠完成開餐廳的理想
clips\07815.mp3	要等到什麼時候才有機會啊
clips\07816.mp3	怎麼去那麼久
clips\07817.mp3	素帆，那時候我真的被債主
clips\07818.mp3	逼得不知道如何是好
clips\07819.mp3	張立委說要幫我們
clips\07820.mp3	協調債務的事
clips\07821.mp3	我就頭昏心也亂了
clips\07822.mp3	其實我簽字的時候
clips\07823.mp3	心裡也很痛
clips\07824.mp3	媽媽完全沒有考慮妳
clips\07825.mp3	天底下沒有人像我這個媽媽
clips\07826.mp3	把妳推到那種地方工作
clips\07827.mp3	我真的很後悔
clips\07828.mp3	請妳原諒媽好嗎
clips\07829.mp3	媽，別說了
clips\07830.mp3	阿帆，妳原諒我好嗎
clips\07831.mp3	我當然會原諒妳
clips\07832.mp3	因為妳是我媽媽
clips\07833.mp3	之前我心想
clips\07834.mp3	家裡發生這麼多事
clips\07835.mp3	只要我們一家能夠在一起
clips\07836.mp3	要吃多少苦我都不怕
clips\07837.mp3	張立委告訴我這件事的時候
clips\07838.mp3	第一次覺得害怕
clips\07839.mp3	覺得我不是一個人
clips\07840.mp3	是一個東西
clips\07841.mp3	一個可以做買賣的東西
clips\07842.mp3	我現在已經不怨妳了
clips\07843.mp3	但我真的不知道
clips\07844.mp3	能否回到那個地方
clips\07845.mp3	不會，妳爸爸去跟張立委談了
clips\07846.mp3	絕不會讓妳回去
clips\07847.mp3	妳說爸去找張立委
clips\07848.mp3	不知道怎麼談那麼久
clips\07849.mp3	我也不知道
clips\07850.mp3	姓張的態度太強硬
clips\07851.mp3	為什麼談不攏
clips\07852.mp3	白紙黑字寫得清清楚楚
clips\07853.mp3	我們也沒辦法
clips\07854.mp3	我再去找張立委談談
clips\07855.mp3	妳別傻了，阿玉
clips\07856.mp3	姓張的設計妳
clips\07857.mp3	妳一簽約等於已成定局
clips\07858.mp3	不可能再給妳翻身的機會
clips\07859.mp3	現在才知道妳害了素帆
clips\07860.mp3	那時候妳為什麼不多想想
clips\07861.mp3	你們別再吵了
clips\07862.mp3	素帆，妳不可以再去了
clips\07863.mp3	對，妳趕快走
clips\07864.mp3	不管走到哪裡都比這裡好
clips\07865.mp3	那時候再後悔嗎
clips\07866.mp3	我們兩老再好好對付姓張的
clips\07867.mp3	爸，如果我走
clips\07868.mp3	張立委不可能放過你們
clips\07869.mp3	我們會好好照顧自己
clips\07870.mp3	只好走一步算一步
clips\07871.mp3	這件事讓我們兩老面對就好了
clips\07872.mp3	不然我先去找芳姿
clips\07873.mp3	問她怎麼處理比較好
clips\07874.mp3	星期五、星期六
clips\07875.mp3	芳姿，妳一定要幫我
clips\07876.mp3	張立委真過分
clips\07877.mp3	才會假惺惺借錢給妳家
clips\07878.mp3	這麼輕易相信別人
clips\07879.mp3	先保護自己才是最重要的
clips\07880.mp3	芳姿，我現在應該怎麼辦
clips\07881.mp3	唯一可以相信的男人
clips\07882.mp3	張先生人好又單純
clips\07883.mp3	而且合約是我媽跟張立委簽的
clips\07884.mp3	就算把他牽扯進來
clips\07885.mp3	看看妳，又在濫好人了
clips\07886.mp3	再說張文學這麼喜歡妳
clips\07887.mp3	正因如此我更不可以這麼做
clips\07888.mp3	現在回頭拜託他
clips\07889.mp3	我們女人要懷孕生小孩
clips\07890.mp3	如果利用自己的條件求生存
clips\07891.mp3	是天經地義的事情
clips\07892.mp3	算了，如果妳不想找他幫忙
clips\07893.mp3	我也不知道
clips\07894.mp3	自己的事仍要自己解決
clips\07895.mp3	我現在什麼都做不了
clips\07896.mp3	家裡欠別人這麼多錢
clips\07897.mp3	爸媽一直想辦法要我離開
clips\07898.mp3	但我真的沒辦法丟下他們倆
clips\07899.mp3	難道真要回舞廳上班嗎
clips\07900.mp3	我還是覺得妳要先避避風頭
clips\07901.mp3	不然妳現在有更好的辦法嗎
clips\07902.mp3	越快越好，千萬別拖知道嗎
clips\07903.mp3	妳放心，媽答應我
clips\07904.mp3	妳不會被妳媽抓回去了
clips\07905.mp3	但是如果以後家人來
clips\07906.mp3	我們又得花錢去飯店演戲
clips\07907.mp3	惠如，對不起，是我不好
clips\07908.mp3	我沒能力給妳一個安定的生活
clips\07909.mp3	還要妳為我說謊欺騙大家
clips\07910.mp3	我對現在的生活已經很滿足了
clips\07911.mp3	只要每天和你一起奮鬥
clips\07912.mp3	我們一起為了未來
clips\07913.mp3	一步一步實現理想
clips\07914.mp3	遇到這麼好的女孩呢
clips\07915.mp3	妳投資是正確的
clips\07916.mp3	以後我一、三、五帶妳買名牌
clips\07917.mp3	星期天帶妳四處走走
clips\07918.mp3	妳想環遊世界也OK
clips\07919.mp3	屆時我有特助、經理
clips\07920.mp3	我哥放棄台北的工作回家養豬
clips\07921.mp3	我跟他的想法不同
clips\07922.mp3	我的願望只有在台北才能得到
clips\07923.mp3	你知道我心目中的貴婦
clips\07924.mp3	住豪宅、坐雙B
clips\07925.mp3	銀行戶頭裡面有花不完的錢
clips\07926.mp3	還有好幾張沒有額度的信用卡
clips\07927.mp3	只要每天和你在一起
clips\07928.mp3	你就像現在這麼疼我、愛我
clips\07929.mp3	我就足夠了
clips\07930.mp3	這樣很容易
clips\07931.mp3	這是很多男人做不到的
clips\07932.mp3	惠如，我不是一般的男人
clips\07933.mp3	我是一個真的很愛妳
clips\07934.mp3	在這個世上除了我媽
clips\07935.mp3	比我生命更重要的女人
clips\07936.mp3	我一定會讓妳當個貴婦
clips\07937.mp3	無論是物質還是心靈
clips\07938.mp3	人人羨慕的超級貴婦
clips\07939.mp3	對，打個電話告訴你到家了
clips\07940.mp3	爸有說什麼嗎
clips\07941.mp3	好了，早點休息
clips\07942.mp3	照顧自己身體知道嗎
clips\07943.mp3	還有你要好好照顧惠如
clips\07944.mp3	媽，妳也要保重
clips\07945.mp3	我媽說要我好好照顧妳
clips\07946.mp3	這麼高興笑容滿面的
clips\07947.mp3	今天英文考試全班最高分
clips\07948.mp3	奶奶，妳怎麼不問我考幾分啊
clips\07949.mp3	爺爺小時候也很聰明
clips\07950.mp3	爺爺小時候很喜歡去廟口玩
clips\07951.mp3	看別人賣香、糖果餅乾
clips\07952.mp3	以前好多人來廟裡燒香拜拜
clips\07953.mp3	我孩提時期大家都很好
clips\07954.mp3	現在比較沒有人情味了
clips\07955.mp3	被她找到抓我回家
clips\07956.mp3	遇到考試的時候都不看書
clips\07957.mp3	拿著書隨便翻一翻、看一看
clips\07958.mp3	第二天去爺爺都考第一名
clips\07959.mp3	大家都說爺爺是天才兒童
clips\07960.mp3	老王賣瓜，自賣自誇
clips\07961.mp3	人家說人老了總是說過往
clips\07962.mp3	子豪不是天生聰明
clips\07963.mp3	我聰明算是遺傳給家龍
clips\07964.mp3	爺爺知道你愛吃糖果
clips\07965.mp3	愛吃什麼都買給你吃
clips\07966.mp3	爺爺真是幸福
clips\07967.mp3	子豪考試一百分，獎勵他
clips\07968.mp3	是對自己一種負責的表現
clips\07969.mp3	根本不需要獎品鼓勵
clips\07970.mp3	晚上還是別吃太多糖果
clips\07971.mp3	的確，聽媽媽的話
clips\07972.mp3	留著改天慢慢吃
clips\07973.mp3	抱歉，我先帶子豪上去寫功課
clips\07974.mp3	為什麼，今天功課我都寫好了
clips\07975.mp3	連絡簿寫明天要考數學
clips\07976.mp3	考卷都寫好了
clips\07977.mp3	淑惠，孩子寫好就好了
clips\07978.mp3	子豪寫數學的速度很快
clips\07979.mp3	再怎麼寫都一樣
clips\07980.mp3	小孩子還是早睡早起精神好
clips\07981.mp3	爸、阿姨，我先帶他上去了
clips\07982.mp3	對，趕快寫功課哦
clips\07983.mp3	寫完早點睡，乖
clips\07984.mp3	哪有那麼嚴格的
clips\07985.mp3	該休息就讓他休息嘛
clips\07986.mp3	如果以後子豪做事怕她知道
clips\07987.mp3	子豪很乖、很懂事
clips\07988.mp3	而且淑惠對孩子也很用心
clips\07989.mp3	什麼用心，騙誰啊
clips\07990.mp3	暴殄天物，你
clips\07991.mp3	現在年輕人跟我們不一樣了
clips\07992.mp3	負責跟孩子、跟孫子玩就好
clips\07993.mp3	大家才不會關係破裂
clips\07994.mp3	不說我都忘了
clips\07995.mp3	我覺得淑惠現在真奇怪耶
clips\07996.mp3	我覺得最近很生疏
clips\07997.mp3	家龍，來那裡坐
clips\07998.mp3	爸，問我什麼事
clips\07999.mp3	最近淑惠忙著找房子嗎
clips\08000.mp3	淑惠看看而已
clips\08001.mp3	你真的要多關心關心淑惠
clips\08002.mp3	自從她辭掉學校教職
clips\08003.mp3	她應該有什麼計畫才對
clips\08004.mp3	阿姨，淑惠
clips\08005.mp3	家龍，如果淑惠真要搬去台北
clips\08006.mp3	我就看不到子豪這個孫子了
clips\08007.mp3	你們真要搬去台北嗎
clips\08008.mp3	子豪一樣會陪在你身邊
clips\08009.mp3	陪你四處旅遊、玩樂
clips\08010.mp3	我們整天豈不閒得發慌嗎
clips\08011.mp3	絕不可以搬出去，聽見沒有
clips\08012.mp3	爸爸這麼疼子豪
clips\08013.mp3	再把這頁寫完就可以去睡了
clips\08014.mp3	同樣的參考書妳買了兩本耶
clips\08015.mp3	我寫了又寫，很累耶
clips\08016.mp3	不會寫的多寫幾遍就懂了
clips\08017.mp3	爺爺說妳拿同樣的考卷
clips\08018.mp3	好像把我當成影印機耶
clips\08019.mp3	現在小孩子競爭有多激烈
clips\08020.mp3	我是老師最清楚
clips\08021.mp3	子豪，現在我對你那麼嚴格
clips\08022.mp3	家龍，看看你兒子
clips\08023.mp3	被爺爺寵上天了
clips\08024.mp3	說我把他當成影印機
clips\08025.mp3	以後下課要先寫功課
clips\08026.mp3	子豪越大越會察言觀色
clips\08027.mp3	表示孩子聰明嘛
clips\08028.mp3	還故意稱讚你兒子
clips\08029.mp3	老一輩觀念就是這樣
clips\08030.mp3	只要爸在就不聽我的話
clips\08031.mp3	改天有機會我再跟爸爸說
clips\08032.mp3	我看我們還是趕快搬去台北
clips\08033.mp3	免得子豪受影響
clips\08034.mp3	能否跟妳商量商量
clips\08035.mp3	搬去台北的計畫
clips\08036.mp3	延後幾個月
clips\08037.mp3	你認為我考慮得不夠清楚嗎
clips\08038.mp3	我已經辭掉工作
clips\08039.mp3	台北房子也請仲介找了
clips\08040.mp3	我知道妳考慮得非常清楚
clips\08041.mp3	是因為爸爸年事已高
clips\08042.mp3	為什麼你做任何事
clips\08043.mp3	只把爸爸跟兄弟姐妹擺在第一
clips\08044.mp3	不曾為我跟子豪設想
clips\08045.mp3	我當然為你們設想
clips\08046.mp3	我希望只延後幾個月
clips\08047.mp3	爸爸身邊有子豪陪伴
clips\08048.mp3	爸爸也很疼這個孫子
clips\08049.mp3	如果現在突然計畫去台北
clips\08050.mp3	爸爸身邊沒有子豪陪伴
clips\08051.mp3	一定會覺得很寂寞
clips\08052.mp3	還有這陣子我們一家
clips\08053.mp3	家燕也出嫁了
clips\08054.mp3	這個家的人突然越來越少
clips\08055.mp3	我怕爸爸不習慣
clips\08056.mp3	要我再給你多久
